Id,Source,Target,Type,action,weight
36025,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36026,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36027,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36028,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
36029,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36030,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36031,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36032,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36033,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36034,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36035,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36036,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36037,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36038,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36039,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
36040,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
36041,衛生福利部旗山醫院,衛生福利部台南醫院新化分院,Directed,import,1
36042,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36043,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36044,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36045,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36046,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36047,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36048,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36049,衛生福利部旗山醫院,天主教聖功醫療財團法人聖功醫院,Directed,import,1
36050,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36051,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36052,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36053,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36054,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36055,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36056,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36057,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36058,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36059,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36060,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36061,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36062,衛生福利部旗山醫院,寶建醫療社團法人寶建醫院,Directed,import,1
36063,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36064,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36065,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36066,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36067,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36068,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36069,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36070,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36071,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36072,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
36073,衛生福利部旗山醫院,健仁醫院,Directed,import,1
36074,衛生福利部旗山醫院,國軍台中總醫院附設民眾診療服務處,Directed,import,1
36075,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36076,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
36077,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36078,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36079,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36080,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
36081,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36082,衛生福利部旗山醫院,國立臺灣大學醫學院附設醫院,Directed,import,1
36083,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36084,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36085,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36086,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36087,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36088,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36089,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36090,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36091,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36092,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36093,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36094,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36095,衛生福利部旗山醫院,奇美醫療財團法人柳營奇美醫院,Directed,import,1
36096,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36097,衛生福利部旗山醫院,國仁醫院,Directed,import,1
36098,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36099,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36100,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36101,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36102,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36103,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36104,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36105,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36106,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36107,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36108,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
36109,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36110,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36111,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36112,衛生福利部旗山醫院,寶建醫療社團法人寶建醫院,Directed,import,1
36113,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36114,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
36115,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36116,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36117,衛生福利部旗山醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
36118,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36119,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36120,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36121,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36122,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
36123,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36124,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36125,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36126,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36127,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36128,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
36129,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36130,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36131,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36132,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36133,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36134,衛生福利部旗山醫院,彰化基督教醫療財團法人彰化基督教醫院,Directed,import,1
36135,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36136,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36137,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36138,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36139,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36140,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36141,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36142,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36143,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36144,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
36145,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36146,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36147,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
36148,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36149,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36150,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36151,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36152,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36153,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36154,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36155,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36156,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36157,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36158,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36159,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36160,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36161,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36162,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36163,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36164,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36165,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36166,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36167,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36168,衛生福利部旗山醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
36169,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36170,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36171,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36172,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36173,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36174,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36175,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36176,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
36177,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36178,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
36179,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
